pin,slack
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/msrxp_frames[2]:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/msrxp_frames[2]:SLn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTl0ol/CUARTO1L0_CUARTiil0_1_7_2_wmux_1:A,14323
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTl0ol/CUARTO1L0_CUARTiil0_1_7_2_wmux_1:B,14208
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTl0ol/CUARTO1L0_CUARTiil0_1_7_2_wmux_1:C,14210
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTl0ol/CUARTO1L0_CUARTiil0_1_7_2_wmux_1:D,13905
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTl0ol/CUARTO1L0_CUARTiil0_1_7_2_wmux_1:FCI,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTl0ol/CUARTO1L0_CUARTiil0_1_7_2_wmux_1:FCO,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTl0ol/CUARTO1L0_CUARTiil0_1_7_2_wmux_1:Y,13905
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/wr_pointer_q_2[3]:A,17589
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/wr_pointer_q_2[3]:B,15152
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/wr_pointer_q_2[3]:C,15041
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/wr_pointer_q_2[3]:Y,15041
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNIVSLCC[11]:A,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNIVSLCC[11]:B,12071
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNIVSLCC[11]:C,17003
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNIVSLCC[11]:D,16703
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNIVSLCC[11]:FCI,11862
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNIVSLCC[11]:FCO,11862
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNIVSLCC[11]:S,12228
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_25:C,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_25:IPC,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/FF_27:EN,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:ADn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:ALn,16179
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:CLK,15312
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:D,17580
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:EN,12169
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:LAT,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:Q,15312
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:SD,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_0[7]:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_datareg_1_sqmuxa_2_i_1:A,16319
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_datareg_1_sqmuxa_2_i_1:B,16261
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_datareg_1_sqmuxa_2_i_1:C,16211
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_datareg_1_sqmuxa_2_i_1:D,16069
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_datareg_1_sqmuxa_2_i_1:Y,16069
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_count_cry_cy[0]:A,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_count_cry_cy[0]:B,14923
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_count_cry_cy[0]:C,13555
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_count_cry_cy[0]:D,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_count_cry_cy[0]:FCI,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_count_cry_cy[0]:FCO,14701
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_count_cry_cy[0]:Y,13555
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_pktsel_5_iv_0_0:A,17651
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_pktsel_5_iv_0_0:B,14151
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_pktsel_5_iv_0_0:C,13802
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_pktsel_5_iv_0_0:Y,13802
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/FF_13:EN,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/rx_cmdsize_0_sqmuxa:A,16295
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/rx_cmdsize_0_sqmuxa:B,16221
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/rx_cmdsize_0_sqmuxa:C,17461
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/rx_cmdsize_0_sqmuxa:D,16229
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/rx_cmdsize_0_sqmuxa:Y,16221
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state_RNO_0[2]:A,15403
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state_RNO_0[2]:B,14052
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state_RNO_0[2]:C,16372
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state_RNO_0[2]:D,15180
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state_RNO_0[2]:Y,14052
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_cry[5]:A,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_cry[5]:B,17289
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_cry[5]:C,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_cry[5]:D,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_cry[5]:FCI,17186
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_cry[5]:FCO,17186
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_cry[5]:S,17338
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/FF_31:EN,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/FF_31:IPENn,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_3_APB_32_INTR_reg_67_ns_1_1[3]:A,15446
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_3_APB_32_INTR_reg_67_ns_1_1[3]:B,15394
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_3_APB_32_INTR_reg_67_ns_1_1[3]:C,15302
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_3_APB_32_INTR_reg_67_ns_1_1[3]:Y,15302
UART_TXD_obuf/U0/U_IOENFF:A,
UART_TXD_obuf/U0/U_IOENFF:Y,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:ADn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:ALn,16179
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:CLK,10233
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:D,17663
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:EN,13376
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:LAT,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:Q,10233
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:SD,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control1[5]:SLn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:ADn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:ALn,16179
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:CLK,8920
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:D,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:EN,12033
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:LAT,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:Q,8920
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:SD,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_4:SLn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_21:B,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:ADn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:ALn,16179
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:CLK,16370
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:D,17585
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:EN,12033
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:LAT,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:Q,16370
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:SD,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_5[6]:SLn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:ADn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:ALn,16179
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:CLK,11445
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:D,17585
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:EN,13384
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:LAT,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:Q,11445
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:SD,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2[6]:SLn,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:ADn,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:ALn,16179
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:CLK,12928
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:D,10953
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:EN,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:LAT,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:Q,12928
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:SD,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PreScale[2]:SLn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_4_bm[2]:A,10385
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_4_bm[2]:B,10286
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_4_bm[2]:C,8969
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_4_bm[2]:Y,8969
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:ADn,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:ALn,16179
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:CLK,16750
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:D,12165
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:EN,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:LAT,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:Q,16750
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:SD,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[17]:SLn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:ADn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:ALn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:CLK,77519
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:D,81106
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:EN,36234
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:LAT,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:Q,77519
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:SD,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/soft_reset_reg[13]:SLn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[0],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[1],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[2],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[3],12483
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[4],12345
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[5],12133
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[6],11802
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[7],11811
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[8],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR[9],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR_ARST_N,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR_CLK,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR_EN,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR_LAT,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_ADDR_SRST_N,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_BLK[0],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_BLK[1],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[0],13259
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[1],14266
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[2],14288
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[3],14273
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[4],11802
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[5],12989
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[6],12738
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[7],13062
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT[8],12911
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT_ARST_N,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT_CLK,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT_EN,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT_LAT,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_DOUT_SRST_N,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_EN,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_WIDTH[0],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_WIDTH[1],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:A_WIDTH[2],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[0],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[1],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[2],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[3],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[4],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[5],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[6],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[7],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[8],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR[9],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR_ARST_N,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR_CLK,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR_EN,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR_LAT,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_ADDR_SRST_N,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_BLK[0],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_BLK[1],
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_DOUT_ARST_N,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/INST_RAM64x18_IP:B_DOUT_CLK,
